account,storage updates,loading branch,loading account,loading storage,total unfolds,total unfolding time (ms),total folds,total folding time (ms)
bec9d82c1bbae4f193de6e5a9778930d44ce05a9,0,5,1,0,6,351,7,17
8caa2680965600b6f0b8660e68d49851d3b02369,0,3,1,0,3,788,7,16
c19d3d66d4db5eebb4f15bc83fc04b803774c3a3,0,3,1,0,4,8,4,9
1859c2adeba5e9d743c41d7b3e872b16b57030c8,1,7,1,1,9,20,4,12
1a8570e3c5b3c674dcd2bc18882e91e6688fbbea,0,4,2,0,5,272,4,590
3112ed026f5b26eb6aa28e99e4ea8c5cec9b06c6,0,2,1,0,3,5,5,11
48a7e0dbe3ed8c72d8ba577c33362219f1d3bbe8,0,3,1,0,3,593,4,9
11708c4ef7a2deb0f38e58c16ad71a5ae45820b1,0,4,1,0,5,582,8,17
74c260ae655deddf3f5705d2498a726dca2512c1,3,8,1,3,12,383,11,593
da221938db0c633e912255dbc797f177c8977c5a,0,3,1,0,4,262,5,9
45ed61489327d441682b73e269f31fac2ecd0ad7,0,3,2,0,3,435,4,243
918383bbc52f58dae27996fd697194b45bac69c3,0,4,1,0,4,1163,6,10
fb854b98259f3c18491052775c8d93e7cafab786,0,3,1,0,4,9,5,10
e53ec727dbdeb9e2d5456c3be40cff031ab40a55,7,30,1,8,37,1098,34,321
1a24bef387d9387caab7d023349d351f15404872,0,4,1,0,5,257,6,16
399d7adeecc4f5e83891d3ca03d588155765459d,0,4,1,0,6,341,5,11
99dfde431b40321a35deb6aeb55cf338ddd6eccd,3,10,1,3,14,24,11,24
e7069c9a8a88c1f6210b70440d431db177018a9d,0,4,1,0,5,553,4,10
4337004ec9c1417f1c7a26ebd4b4fbed6acf9e5d,0,4,1,0,5,7,8,19
6654117fa5df1502ce0b008a12e02fb6edd3d293,0,3,1,0,4,449,5,11
79c326de4dddd7b30aa71c2b5369f235be869ede,0,3,1,0,4,216,5,12
453a8f1c6d60aa487af1e21203001017a4f45fa3,11,27,1,12,40,952,36,91
895dfcae58f9f99306c6228ead24098ffadeabea,0,4,1,0,5,139,10,23
81463b0f960f247f704377661ec81c1fd65b5128,0,4,1,0,5,9,4,9
34ed1f376e1839b32f673c31c6af6e135996e8d2,0,4,1,0,5,449,4,7
17fae2dbdb4c8c79588b61adf363b1e82326d891,0,5,1,0,6,13,5,11
91536ce222e81c33858d41f556792437a2fd863a,0,5,1,0,6,568,6,13
aa8e4d4233ab7de68f42a4e455ec888b4b323a11,0,3,1,0,4,6,4,9
d3dec3147c6ff44f9d1a4ce62cd6483c4316b281,0,3,1,0,4,6,3,8
cf7b51ce5755513d4be016b0e28d6edeffa1d52a,4,10,1,4,15,25,11,24
d530068ae13de839b9d9f40364b780e9345422fe,0,4,2,1,5,8,4,1347
0da60a4e976bfb607bf33966723a86f6ccb72c32,0,4,1,0,5,247,5,10
f1290473e210b2108a85237fbcd7b6eb42cc654f,26,57,1,29,81,1757,80,550
433aa19bc43f5ed3db4066c6fa2551c63f06daf9,3,5,1,3,9,372,7,13
430ab43d8b917d20b1a8d367d417d8aad13ce091,0,4,1,0,4,745,4,8
db6fee9b983fff3de3a7fc145b11bc30db818b7e,0,4,1,0,5,466,4,10
9aa5ad4718ed778bc79aa7e4ef43c29c557bbe8e,0,2,1,0,3,11,3,11
40e3d1a4b2c47d9aa61261f5606136ef73e28042,4,15,1,4,20,810,15,36
8ebdc8d67ffd9ab1ab94f25ea6affbad3ed055ad,0,4,1,0,5,550,6,13
2943074147802b710901e9f70b0eab2b3ed34678,12,7,1,14,15,16,13,1104
0b9f492f827154459c763803fcc054efa4a08c55,0,4,1,0,5,472,5,10
33f77e6cfae5b58715f03d9aacaa91e3009c7373,0,5,1,0,5,537,10,24
5eee5a81dae5d23c85803f0797f3909ef20bc5e2,0,3,1,0,4,563,3,9
bd4759ee05e8c418f8e9fce48c40a425bbdbf5fb,0,3,1,0,4,8,5,11
df8adfe10d4a4d9f0fc4d3e377a6e8d5730eb40c,0,4,1,0,5,13,4,7
b0804958fcd4967f627c77f48f63e25c7d357c46,0,4,1,0,5,7,6,11
e5e3b16d025ccb74c9e91fdde6231caca0ee8255,0,6,1,0,7,234,6,15
14da3d0c6cbcbae63795cec4bb6a7e5f5d6b3fde,0,3,1,0,4,10,9,20
5597cdb31eec42fcd6cfafbe5aefbeb8e98a44df,0,4,1,0,5,556,4,8
927e6510f65f0190fe3868f9d47d7741864cf24a,0,4,1,0,4,536,9,21
2d3b5a3a8c644243d9316256f3b7d4147907cb9c,0,4,1,0,5,95,4,13
8af3827a41c26c7f32c81e93bb66e837e0210d5c,0,4,1,0,5,9,5,9
58c920ef0af852ee78a622387a87cd34cbc368a0,0,4,1,0,6,252,4,11
9d4512c43c580be2d6a7517d6777fac46131a9d6,1,4,1,1,6,14,3,9
8bac937c3727b89f273dabe81898227a0e3afe6f,0,4,1,0,5,9,7,16
cbe827aebddb1fa0cd7fffb30fac89a04c2fd719,0,3,1,0,4,6,5,11
d71042a304eb58989ffd5b05c8251c5ad964e809,0,4,1,0,5,233,4,9
8a5c6f08dfcdcae764015a6ade5bed87ed2e2ae1,0,5,1,0,6,276,6,14
1aed6e67279c5669b4af8a52e65ea0283b79334c,13,49,1,13,62,2707,57,117
b19b86a571a68cab2b492fd57d3572d47e3901dd,0,3,1,0,4,6,4,12
474bade2b2dbb7a5b9084945a3ebace041665959,0,4,1,0,6,485,5,10
a4c3abf06e92f857d7102d61e045c586444171a7,0,3,1,0,4,340,8,18
21468e63abf3783020750f7b2e57d4b34afafba6,22,64,1,27,80,6669,75,1734
f4369d16a44f9444f68ae1e9d63be5d4e6c97f36,0,2,1,0,3,72,4,8
d50a9d48021973e8d38ea87cf4e25d95d6ff0e02,0,3,1,0,4,48,5,10
0f4bdbe6735bfa859a73f8da9251662e1081ca9c,2,8,1,2,10,580,7,17
465e56cd21ad47d4d4790f17de5e0458f20c3719,3,12,1,3,16,30,11,23
81fe72b5a8d1a857d176c3e7d5bd2679a9b85763,2,6,2,2,9,16,6,364
b3f57f44caeb5a0cf467a600f17570afc8906f4e,0,3,1,0,3,601,4,11
597912e862786a428c210f3712eca4e8f26cd2ad,0,3,1,0,3,444,4,11
6596da8b65995d5feacff8c2936f0b7a2051b0d0,0,4,1,0,5,10,4,12
6f1ec892695b5285a7212b3fffa2677e5d8a29f1,0,4,1,0,5,335,5,15
4be5d55d25659648a42f0e2fd33d32c9d3d74e00,0,3,1,0,4,774,5,10
b88a98bebe2efa5b6e01cb2f1ae33988ba754420,0,3,1,0,4,402,9,19
1c9b158e71bc274ea5519ca57a73e337cac72b3a,2,9,1,2,12,433,8,19
d0756e9e2ec1310e3b8e68b5b827fca91a82a072,0,4,1,0,5,8,3,9
58ecbc9b5ae73306fb948873a83c2c2e3742a015,0,4,1,0,5,224,4,9
d0623da373f754c4b6762209ea77de59b21dd667,18,39,1,18,58,92,55,119
23d9dd425f5f3350d57f6e49b54b7d22cf0a41cf,0,3,1,0,4,225,10,23
58e8dcc13be9780fc42e8723d8ead4cf46943df2,1,6,1,1,8,20,3,7
7c8c333062c986217316e6a3de0d286bba21155a,0,4,1,0,5,9,5,12
57ea46759fed1b47c200a9859e576239a941df76,0,5,1,0,6,17,5,10
76120d7f67acbf53e92683715fa753c242221964,0,3,1,0,3,456,6,20
7d12bffc93db2da6d8943ee57bad2f793c9d4e98,0,4,1,0,5,381,10,23
2759bc7b8f9f2b47eeeffb2f5751e0cff3ff1ad8,0,5,1,0,7,10,5,10
f78abd170cff445fefe7248336b55e2c18906f00,0,4,1,0,5,11,4,8
97e501910dd426273747fde909f2ab56104fa957,0,4,1,0,5,338,9,24
b5ccb17c4588ff18417dc6d9fe93d0f703acc3b9,0,3,1,0,3,651,4,9
7cb027917b27bcb5963c548657a008bf45b25bdc,0,4,1,0,6,21,5,11
d96740e592a7ac8af1467e44edbd7a2965dbbcb2,0,3,1,0,4,7,5,10
c9922d828a46ed152d609345320e9c9a3ca29229,0,5,1,0,6,633,6,14
f5bf2a6a3c83adbdd9b84c25791e62ea065a3c63,0,5,1,0,5,652,6,13
9d0066ba17675aec0fef7917aaf97a02e26234aa,0,5,1,0,5,1168,5,12
d08fa2ded0bd6728f63e62d9ec48eb50e3bcc09e,0,3,1,0,4,7,4,9
803b158f1bb321f683090e723fa32d2a7ad83e6a,0,4,1,1,5,15,9,394
2a0eff97bb68298e36bea8c86852436e96af92b9,0,5,1,0,6,10,6,13
1c40992918a4b72adfaf59c6b776157dc95937f1,0,4,1,0,5,505,5,10
2d1947e572a34efa57271c03994dcd1208c1665c,0,5,1,0,6,11,6,12
1d00cc659c29273cb64b29ae592adf5d54d5f00d,0,4,1,0,4,246,4,10
d98f75b1a3261dab9eed4956c93f33749027a964,3,16,1,3,20,293,18,38
6790c16d9f01406e96c7b62d2f8c56270169f687,0,5,1,0,6,121,6,11
0000000000001ff3684f28c67538d4d072c22734,0,5,1,0,6,11,4,12
291a67aae7548dc8019491c1470c10e7fd259d28,0,4,1,0,5,375,5,12
50b4dc15b34e31671c9ca40f9eb05d7ebd6b13f9,2,7,1,2,10,221,9,18
56700c671df4b82138cd459a9c260203fd4c2b91,0,3,1,0,4,747,5,12
e8ad6ebdf524ad290cf4598b4278af06a787e6fb,0,4,1,0,5,442,6,13
f0cb782600452bb4c403ecfb703284e10bbb1729,0,3,1,0,4,347,5,11
4740031a4a6439610db50c5ba21193b8942da4e9,0,5,1,0,6,536,5,11
67eba46b984ac22c20ecfb0976205a408f73a74a,0,4,1,0,5,11,4,9
05cf278eff0c3b0b8d29ceebb28ac0b18e91b6ad,0,3,1,0,4,304,5,10
aee0c2ad7369d0f3682a91459331a2f1cb8e1b54,0,5,1,0,6,373,6,15
c425ccc312e56268647f631eb4743f972baa94ab,0,4,1,0,5,676,10,25
4e73778771c48d7f5fb4e721c2a6210e12d8b228,0,4,2,0,4,535,4,337
7abc8a5768e6be61a6c693a6e4eacb5b60602c4d,2,10,1,2,12,593,7,21
96d1d86b1bed64053410fdcc2e3585eb578dde1f,0,3,1,0,4,8,5,12
c767b5f8cd3de000aa858aae0f8836d7861d686f,4,10,1,5,13,568,9,277
94b3c5fc67b0c63befcc74d7afcd333baa697b2a,0,4,1,0,5,10,9,24
f07b3169fff67a8aecdbb18d9761aeee34591112,0,4,1,0,5,205,6,11
11ed848ab53e3d3ac8cc35ff381aeea194b3322f,0,4,1,0,5,231,5,11
faf17849fb05a11a4e233f221bac99ca43fc83f8,0,4,1,0,5,11,11,23
273ebff3bda08d0699c3bbdd701dcc986d7e5f76,0,3,1,0,4,265,5,11
7561f2fe848a6d2b0261d2e5c201e6be664b25b1,0,3,1,0,4,452,7,16
2889302a794da87fbf1d6db415c1492194663d13,9,20,1,9,30,51,25,53
f631bb39b3ed2d2b6c65929ad662c6bc36005ef2,0,3,2,0,3,705,4,248
de2bf857d6f59f6278ed7e47a235d3e6fcd0186b,0,4,1,0,5,353,4,8
c125cff33111f547e45f5344bc682fb908ac719a,3,8,2,3,13,46,10,475
0000206329b97db379d5e1bf586bbdb969c63274,2,9,1,2,12,18,14,33
d3c3ad850347a43b0c99ad3c144bfe58fad5accb,0,2,1,0,3,168,3,7
a3ffdb877705bba727d65abbdbfedfee883d1e0f,0,5,1,0,6,604,6,16
935a0672ccebd80d04000767157c12b1a472d39c,0,4,1,0,5,448,5,10
bb2ffbbe49c94c6c277a10e7384dc2474b9da8b6,0,5,1,0,6,241,5,12
6cafbacfff16fa213a7b4ed7a8b88d8814821f5e,0,4,1,0,5,10,5,10
ce4ff52e3a8489362ae8303a44d4b520621d0389,0,4,2,0,5,253,4,293
f95c71d3ec9886d616f075be5fd9661e6c94ba16,0,4,1,0,5,222,4,8
c6f378f5a2d57dc3299a0de8c8575751b7c796cf,0,4,1,0,5,396,6,12
608f48759eda697f3322611314e216ee33de8841,0,4,1,0,4,438,7,14
a2cd3d43c775978a96bdbf12d733d5a1ed94fb18,25,80,1,30,103,2383,100,774
2d0b6c2115e898e8e9484687dd1aea675029d5cb,0,5,1,0,5,730,5,10
c4a877840a7ccad2e6763f9b1722a415134f2b22,0,4,1,0,5,10,9,20
8d90113a1e286a5ab3e496fbd1853f265e5913c6,0,4,1,0,5,5,6,14
d7b45cdd6e0e7e95b06a911f30fc373ac740c882,0,4,1,0,5,225,4,13
bfc3ea94e0332719a6a1993b3ba2b7c123cd3812,0,5,1,0,6,327,11,27
9e551cc555bed5c952cbd369a60444da32e54875,0,4,1,0,5,674,5,11
33ba892125bd70903f49106c62b09b1d70a149da,0,3,1,0,4,274,5,11
c56667e721f16a27bcd1255bccff8258d2f8385b,0,4,2,0,5,11,4,492
06901c1463a5b129ded9167077214bb04c422c4d,0,4,1,0,5,9,3,9
c6520fb232e99f787dc823479e790d90beff58b2,0,4,1,0,5,8,4,11
9e91c8f848b729675dcc30ca3c28cdaaa538b245,0,5,1,0,6,14,9,21
c62c27124ae1a816c50cf3d999a955bb3df9f846,0,3,1,0,3,11,4,8
3ec9535b1a2c326f4889501d01115b854c1177eb,0,4,1,0,5,8,3,11
d2debd6434ee737794ed3902ad777247889e2475,0,4,1,0,5,265,7,233
af76db151f8ade4d35bf4e79f5dc976d42064e61,0,4,1,0,5,15,4,10
9935bb1018ec3b4b37a1711165c12c3523b72c2a,0,4,1,0,5,347,5,11
19655b64bc180742f8cc62129d2b29a4b76897de,0,4,1,0,5,359,4,9
bebb198072909121301ac83ce61b1dfd7a58c950,0,5,1,0,6,225,6,13
6d88ac8ac4d037855d5695e08f6e889bc2496c27,0,3,2,0,4,8,4,339
5d4f77ff7b000315aae195bbac7e60d9e7b285da,0,5,1,0,5,386,6,15
589a36de9a95937ddd6aff99297ce237b696412a,0,5,1,1,6,460,9,361
bc7b14956a25a2c1802a766ef3a2be68f359f89e,0,3,1,0,4,123,3,8
86aa64e5ed1d526bc69562e895407169d96a9942,0,3,1,0,4,8,4,7
fd19a91f3bda3a1c45bdc472b7dda024c0cced7c,0,5,2,0,6,239,6,240
71b1bc536a307515d2e33f73df79c1ed3c22be06,0,3,1,0,3,512,5,10
96153335ca2f105265219f31031a73256d45637c,0,5,1,0,5,650,6,14
b4c2c482ca5a3e97838ed39891fa531f7990399a,1,5,1,1,8,145,5,13
35173b11dcb26a0ac1c701e8890d28cbcef6de77,0,4,1,0,5,219,4,11
3437d465308576fef284e43cbef199dce93a2849,0,4,1,0,5,90,5,9
fc056e7095b222c6a61047a54912b203c6bda20f,0,2,1,0,3,4,4,8
8315177ab297ba92a06054ce80a67ed4dbd7ed3a,21,94,1,26,104,12018,102,2116
cc8d6c7040a9acdc50784fe1743718a86eef7d6e,0,4,1,0,5,249,5,10
99c9fc46f92e8a1c0dec1b1747d010903e884be1,0,4,1,0,5,19,6,23
eeb17adefd06a3c67abd4adf7e42978b1f018c8e,0,4,1,0,5,11,5,12
68143ffd9d91525bb8f66d23bb122214b70ca9f0,0,3,1,0,4,378,5,12
427fdda3210603e21b9dbc84ee1d661141f9f13f,0,5,1,0,6,12,6,14
c06d5338abbaa7fe468e58a4c5ecc51579387a45,0,3,1,0,4,621,4,16
cdfc3d54c8452b12285abb8c102df09ce83b8334,2,10,1,2,13,461,9,18
e4349bb73b86e15c8ea119df2bfe3087a4373e64,0,4,1,0,5,227,3,10
443cbb084a67aa2ede7c7eece319ca910ece6fca,0,4,1,0,5,424,3,9
a1290d69c65a6fe4df752f95823fae25cb99e5a7,13,45,1,16,57,3148,51,1112
09c99eb7cbecf66c2a7aab9cc5705a852e84872e,0,4,1,0,5,417,6,14
e5b1f760ba4334bc311695e125861eb5870018ad,0,3,1,0,4,7,9,19
9c9de2357fbd1cc1a05ff26113d6d2087bc37a26,0,4,1,0,5,255,5,12
e20a96bc944fb011ab0fce29bc29bb3ecff83207,0,3,1,0,3,234,4,10
6eb0bdbd21a7fe1a747d3867edf6e294c42649a9,0,3,1,0,4,560,6,11
c36f2ba0e01024e5fe6d9082b2a0b00206df9868,0,3,1,0,4,6,3,9
866a2bf4e572cbcf37d5071a7a58503bfb36be1b,2,7,1,2,11,165,6,13
6c0b74b8c90b8e01c218b1e779eac0ff937dc8db,0,3,1,0,4,336,5,10
c801db689501553648cbeba2a6900ababf8610cd,1,6,1,1,8,154,5,13
b90b2a35c65dbc466b04240097ca756ad2005295,8,27,1,9,35,2921,31,509
26c141d33819867bf1e62e9121a26d0a543b204a,0,4,1,0,5,10,5,11
fe837a3530dd566401d35befcd55582af7c4dffc,0,5,1,0,6,15,6,12
8fc2a5e01df56a113388154bdf1c1908a403e9a4,3,6,1,3,10,309,7,15
40b927d532e297c8ef0909b3ad79d0d13d5d8a4b,0,4,1,0,5,247,5,13
91a9068625a21d78aacaeac92a2da8d336d867f7,0,4,1,0,5,9,4,9
16eb01f364f9046a89b7da7901581b3fba3ce49e,0,3,1,0,4,273,5,13
54bc218096dba25c28588f6831791b91278aa337,0,4,1,0,5,9,5,10
5d2a5da4245f24a954bb1fb3ca24726d7ff88056,8,10,1,8,19,20,14,19
bb2f81c6e6990972f52b660759a5c29d7a39dadf,0,4,1,0,5,217,5,12
d24763d79bca3020abd43591419acd9b521906be,0,3,1,0,4,471,9,20
8b606edc8f2ddb52b2b4547bdc1687c3700aa319,0,3,1,0,3,473,8,16
5b7018c438f242b3b4123acacdf579345da68bfc,0,4,1,0,5,6,4,8
84ec740d4d5cd82a57d828eae9a5196de249736d,0,2,1,0,3,7,4,8
9bef8c7376af60451bd39a5cc8693a0bb6c33340,0,3,1,0,3,655,3,7
cd524742611872bffa641413fc4fd35df49ac3c6,0,4,1,0,5,246,4,11
98cad9a205f1f7a7150241ef2d565d1702bce57c,8,17,1,8,26,61,23,47
5add06f01e73b75a4184c8cb74485bb0a897b23e,0,2,1,0,3,7,3,6
db825c47c9b681ea9e96892ff11a9bf8d9123bf1,0,3,1,0,4,129,7,15
e369f865a4235c02c3a671dca9f4c0bb76f9a6d7,0,4,1,0,5,497,5,11
1f1f857a563be2e568a26bd77e2c0d8b0c12b745,0,4,1,0,5,252,5,15
5ec1e7c76f6f6f43aff11ae954d7156f75e7c7a3,0,4,1,0,5,221,4,8
aa46b5acc3b5fcb059994456d2f8d51f315301cc,0,3,1,0,4,9,3,9
f938f543ed8d80673cb6b25f8c57a3f5b5cb61fe,0,3,1,0,4,157,4,12
44a9042051111e08237942c9cd815cc73fdd5e65,0,4,1,0,5,10,4,8
d8e0d6f4f0a57edcb69ce516a63daa2632fdb44f,8,6,1,8,8,511,13,28
6fa769eed284a94a73c15299e1d3719b29ae2f52,3,14,1,4,18,3831,18,517
ecb947527b6ca2ed07a33ab46baf43a682ec23af,0,6,1,0,7,12,7,14
e096107ee960d497daedc30d421789e6786a166a,0,3,1,0,4,589,4,9
091b28c4baf20983dc3fb875a253f97f382fa389,0,3,1,0,3,246,8,18
778ad1faa1bb286b2fa61903e552410e2d3e3b9c,0,5,1,0,5,564,6,12
e7da1ca323e9f61de3d940b33630721e66d7b107,0,4,1,0,5,313,9,19
85e23ea64ea953f4a952ec259afa8d584a9d3770,3,5,1,3,9,226,5,8
2ed68044cbe901dcc2ac448e1d276b3f928845c0,2,9,1,2,12,391,7,19
8d676af85907f634a7e45f359359a951b51d0d3f,0,4,1,0,5,244,8,19
36be1e97ea98ab43b4debf92742517266f5731a3,0,3,1,0,4,13,4,21
f5eaa1f070ab58ac66b29747ec593de42eb11ff8,0,4,1,0,5,676,5,9
c005dc82818d67af737725bd4bf75435d065d239,1,8,1,1,10,352,3,8
2bc4bc932fe70750d7aecc9f3f5bbc836fb869fd,0,4,1,0,5,265,4,10
af988aff99d3d0cb870812c325c588d8d8cb7de8,3,10,1,3,14,24,10,21
3b381f83541fa50572d0b8b8af4c8e627bba8692,0,3,1,0,4,114,2,8
9a9f7433c6ad6a1c0b0c5ba5805c4dab714709e8,0,3,1,0,4,7,8,21
1638f9447e689087e12e476440d37c14d303c981,0,4,1,0,5,721,10,21
cf3420613da042dae37ece73157a3032555753e0,0,3,1,0,4,8,9,18
590819b71eb071df329ba06d34d3ca593857371c,3,8,1,3,12,18,7,14
aac0102e3e9c74e6626a900570fb624d07f204c6,0,2,1,0,3,360,8,21
c58304f545d166779215a0d33b2c4496838d9869,0,4,1,0,5,236,4,8
38ddda015a3493e3844aabf8594bfbc8692aa37a,0,4,1,0,5,8,5,12
c6e0b72e199e5f1467bbd2573fac23a0f5bee563,0,4,1,0,5,569,5,9
d37a3e13b6194d7b9032cf2bb72f9bf15cd93c70,0,5,1,0,6,12,5,13
e062e38d16d949ffb0bd6b62ae2f7a3c930be1c4,12,28,1,13,38,428,34,449
1316fb8e0105048d5016a5b631d8318ff75e072a,0,4,1,0,5,295,5,10
f901c6a4e8a0b18dec4a10d54cd2e446e957e041,0,4,1,0,4,16,6,14
4b021ce55793e9b4a7d00489c48fdce40a1461a1,0,4,1,0,5,8,9,22
1ee3f63ee57e65fdd28b711e297d44373cbda864,0,4,1,0,5,226,10,25
f6718b2701d4a6498ef77d7c152b2137ab28b8a3,9,32,1,10,43,203,38,240
1240da1669294f8635c06181c74da555e49ff82a,0,2,1,0,3,4,3,8
965df5ff6116c395187e288e5c87fb96cfb8141c,0,4,1,0,5,7,8,17
3aca46a48281f374181cf4b83aace0d630afa15e,0,4,1,0,5,256,4,10
da5707ceeacb509c05d34368869859095ace209e,0,4,1,0,5,10,6,11
807d0130a31abb173bc262bcb2244e96f2d5457d,0,4,1,0,5,10,4,9
34d51dba46d26cb70e6766b74198ca2e6046e17a,0,3,1,0,3,366,4,13
95cd490c27264b1997226e620808049aa05ae7f5,0,3,1,0,3,360,4,10
112b08621e27e10773ec95d250604a041f36c582,3,13,1,3,17,1356,12,25
eba915d7417b03d3a76efb18b073a75cbca0f239,0,4,1,0,5,1025,3,7
dac17f958d2ee523a2206206994597c13d831ec7,2257,7527,1,2686,9385,405969,9381,99818
fff005de61d0b6435e59386aeef3902487162487,0,4,1,0,5,10,3,9
137c906b54a462e69d816010a32a3c69e657865b,0,4,2,0,4,319,4,356
c4e805208d8d25b71bdcfb558f29259544ec4fcc,0,5,1,0,6,11,4,10
491604c0fdf08347dd1fa4ee062a822a5dd06b5d,5,21,1,5,27,1442,20,52
23246551d82ff45de5ce0984d7cced9b3229f28a,0,5,1,0,6,341,6,11
54b50187becd0bbcfd52ec5d538433dab044d2a8,0,4,1,0,5,344,4,9
576ea9b2dfe51f22faee73cc3466388af64f9d4b,0,4,1,0,5,388,4,9
042fd0fd3343b152be18ddf38ca6965ab681118d,0,4,1,0,5,481,5,12
f7f9951d3bbb4c623d5be73a3b4ecfc20da424fd,0,3,1,0,4,604,8,19
a74fa823bc8617fa320a966b3d11b0f722ef09ee,0,5,1,0,6,11,6,13
0000000000000000000000000000000000000008,0,5,1,0,6,9,3,9
5d455a04b42ef1cef2200295c897123965f0d056,0,4,1,0,5,270,7,20
d5502ff2701855d23a32d2e6d20de80c9d4c8cc4,3,9,1,3,13,32,9,16
62c18a95aa9780db4bda2ec21c17b75217bea19c,3,8,1,3,12,15,9,17
32968c1716d5f8ce2d250f3e74daca3b1fceee53,0,5,1,0,6,10,3,10
9bbb53502db6a08b9c694f384eb9c6703b8227ab,0,3,1,0,4,327,8,17
331d077518216c07c87f4f18ba64cd384c411f84,7,40,1,7,48,1286,41,96
ef4b8931ab8f7e3e13d8594616bbf4f883b7c612,2,8,1,2,11,402,11,29
28ecb5521ea7efdca2b9c90e7bbb8c8e48b6b6db,0,3,1,0,4,406,3,7
21c36d2a8f1f95f97e6a267da55ebd31f09a788d,0,4,1,0,5,269,4,9
429955635c4e0cf6c65d453f8c1d5e5ad0e1a0ee,0,3,1,0,4,172,5,11
30cc186e612fed9acd579f841b3556155c5ca3f9,0,5,1,0,6,467,5,11
ae5eb9332a06592d92691d11e7268fe402c8b85b,0,4,1,0,5,647,8,24
11c1561dea350279f2ac1076e15e057653c014da,3,8,1,3,12,17,8,12
b23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0,3,1,0,4,7,5,10
e151c4713bf7490dd376622e3c3f5b930bd74222,0,3,1,1,4,269,9,524
29ef46035e9fa3d570c598d3266424ca11413b0c,0,4,1,0,5,12,5,11
0eefa1108a6a478db3fca1533ac2fff5329595ce,0,4,1,0,5,12,4,10
c52ef2da13d769bb9fa2b34855c624bd232937eb,0,3,1,1,4,8,10,249
24eb535ed95b60d52a810e7670d92de9fabb92d7,0,2,1,0,3,61,3,7
c3dcdcbfcf59d9fc2318ee45e6e60d6edcb4654f,0,2,1,0,2,353,4,8
ad36811d32c56db82ad774ce5c8dd598f40fbc8e,0,5,1,0,6,11,5,11
78f64b753bf331afd6cce28956a2c91259e64886,0,3,1,0,4,600,4,10
2972640996e5db677b50da577635b90b1319892a,0,3,2,0,4,9,4,451
e5f06db4f3473e7e35490f1f98017728496fe81e,3,9,1,3,13,331,10,27
5a0702c7ebbec83802b35db737fccdc5fc6c5e07,0,4,1,0,5,7,5,10
ccc8cb5229b0ac8069c51fd58367fd1e622afd97,6,26,1,7,32,1032,27,197
3de994152ccae3f16505e41bf6d0e5d73fe854b2,0,4,1,0,4,519,4,10
c03f31fd86a9077785b7bcf6598ce3598fa91113,4,11,1,4,16,28,13,25
c50401dc1557daa1f68ef5845c09fd43783ebfc9,0,4,1,0,5,236,5,8
100bbe9a919e276a2eb365061fa1a995f5028a10,0,3,1,0,4,9,9,19
f3ac9be9e56a9f0dcfe5c10d10d502e81eb4fa80,0,3,1,0,4,141,3,8
b3b914a93ab11856e1c4206113127a00201b9007,0,2,1,0,3,3,4,9
40e06fdcd079765dcd68b3492f89e353aec27316,0,4,1,0,5,9,4,10
3bf34fbdd29f837795b879455f9a2c33cf93ab92,0,4,1,0,5,134,6,12
cc101e707ffc08d1c3d6963ce2cd35d9e80021d5,0,4,1,0,5,227,5,9
08b1a31d76b81464c6e614e4ff3fd7ce23e25c55,0,4,1,0,5,226,11,24
8266d8bf23fb42a5c87fe6d20d75ab875d3fd40d,0,4,2,0,4,427,6,615
28d65b0a8e4f75f7cb081c29820fee67e89fa666,0,3,2,0,4,364,5,607
88e0143fbeec38232ae298158ad9fb252facffdf,0,4,1,0,5,326,5,10
062d1b3808852c81d459930464a004f305786c47,0,3,1,0,4,437,9,29
f85957e70cb712aa349dd3b7ce4857fe41f244df,0,3,1,0,3,531,5,10
06cff7088619c7178f5e14f0b119458d08d2f5ef,0,6,2,0,7,18,5,473
5018be882dcce5e3f2f3b0913ae2096b9b3fb61f,6,13,1,6,20,36,16,36
4156de68f9b821a425e947b1e3602c81897db588,0,5,1,0,6,431,5,13
01a2168e7daf5c8c9be9e5d7424a58974b90fca2,0,2,1,0,3,126,4,10
c47c20f194c4dede0fb63fa4e29bcc04b37c778a,3,7,1,3,11,21,7,15
0ddcb0769a3591230caa80f85469240b71442089,0,5,1,0,6,17,6,12
af187e08d94419fa373e3ff3e7ec6b37a00e2e35,0,3,1,0,4,275,9,19
ff221bf2e61b62182210b3d42de7f77da5b5b41f,8,14,1,8,24,507,26,72
cafea92739e411a4d95bbc2275ca61de6993c9a7,1,5,2,1,7,11,4,451
892656b8adfc8d5f8e9023e90c11776dc20d0b0c,0,5,1,0,6,223,5,12
7d4132217bb5bfbeef2745796ae33c0d41a7e3f3,0,4,1,0,5,724,4,11
f39c410dac956ba98004f411e182fb4eed595270,3,12,1,3,17,1086,10,20
0f02f9f5a984e659fe0e1ceec0d3b5030b0feeb8,0,4,1,0,5,9,4,9
51b97d5c29af7e89bca1f5aa05de0224b9ad186b,0,4,1,0,5,343,11,20
18591238787f96f8033508c4340bbb7097e214b1,0,3,1,0,4,380,8,16
a72abecc2c6ca94cb23413901aeea4ef41a00438,0,3,1,0,4,265,8,15
acd093a3e09e3d46b990e28f0b1b9f138a9c9770,3,10,1,3,14,30,11,28
