updates,address plainKey,account plainKeys,PatriciaContext.Branch(),PatriciaContext.Account(),PatriciaContext.Storage(),PatriciaContext.PutBranch(),L0 - Load Account/Storage,L1 - Load Account/Storage,L2 - Load Account/Storage,L3 - Load Account/Storage,L4 - Load Account/Storage,unfold/fold calls,total unfolding time (ms),total folding time (ms),total processing time (ms)
5,5,0,5,5,0,3,1818/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,1824/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,1830/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,1836/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,1842/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,1849/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,1856/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,1863/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,1870/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,1877/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,1884/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,1891/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,1899/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,1904/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,1909/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,1914/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,1919/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,1924/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,1930/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,1936/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,1942/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,1949/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,1956/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,1963/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,1971/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,1979/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,1987/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,1995/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,2000/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,2005/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2010/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2015/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2020/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2025/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2030/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,2035/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2040/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2046/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2052/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2058/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,2064/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,2069/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2074/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2079/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,2084/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2090/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2096/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2102/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,2108/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,2114/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2120/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2126/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2132/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,2138/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,2144/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,3,2149/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2154/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2159/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,2164/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,3,2169/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2175/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2181/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,2187/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,2193/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2200/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2207/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,2214/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,2219/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2224/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2229/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,2234/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,2239/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2245/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2251/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,2257/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,2263/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2270/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,2277/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2284/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,2292/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2297/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2302/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2307/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,2312/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,2317/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2322/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2327/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,3,2332/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,2338/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,2344/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,2350/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2356/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2361/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2366/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2371/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,2376/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2381/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2386/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2391/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,2396/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2402/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2408/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2414/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2420/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,4,2425/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2430/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2435/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2440/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2445/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,2450/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,2456/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2462/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2468/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2474/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,2480/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,2486/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,2492/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,3,5,0,2,2497/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,2,2502/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,2507/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,2,2512/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,2518/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2524/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2530/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2536/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,2541/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2546/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2551/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2556/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2561/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2566/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2571/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,2576/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,2582/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,2588/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,2594/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,2600/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2606/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2612/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,2618/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,2624/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,4,5,0,3,2629/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2634/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2639/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2644/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2649/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2654/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2659/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2665/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,2671/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2677/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2684/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2691/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2698/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2705/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,2710/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,2715/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2720/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2725/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2730/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2735/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2740/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2746/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2752/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,2758/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2764/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,2770/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2776/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,2782/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,2788/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,3,5,0,3,2793/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,2798/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,2803/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2808/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2813/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2818/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,2823/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,4,2828/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2834/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2839/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,2844/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2849/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2854/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,2860/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2866/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2872/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2878/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,2884/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2891/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2898/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2905/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,2912/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2919/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,2926/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,2933/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,2940/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,2947/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,2952/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2957/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2962/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,2967/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2973/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2979/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,2985/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,2991/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,2997/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,3004/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,3011/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,3018/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3025/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3032/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,3037/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,3042/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,3047/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3052/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3057/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3062/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3067/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3072/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3078/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,3084/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,3090/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3097/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,3102/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,3107/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3112/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3117/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,3122/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3127/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3132/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,3137/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,3142/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3148/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3154/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,3160/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,3166/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,3172/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,3177/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3182/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3187/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3192/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3197/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,3202/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3207/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3213/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3219/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,3225/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3231/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3238/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3245/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,3252/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,3257/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3262/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,3267/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,3272/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,3277/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3283/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,3289/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,3295/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3302/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3307/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3312/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,3317/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3322/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3328/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3334/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,3340/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,3346/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3352/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,3358/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,3364/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3370/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3377/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,3384/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,3391/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,3398/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,3403/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3408/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,3413/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,3418/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3423/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3429/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,3435/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3441/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3447/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,3453/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3459/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,3465/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,3,3472/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,3479/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,3486/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,3493/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,3,3500/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3507/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,3514/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,3521/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,3528/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3533/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3538/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3543/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3548/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3554/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3560/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,4,3566/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3573/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3580/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,3585/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,3590/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,3,3595/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3601/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3607/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,3613/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,3620/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,3627/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3634/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,3641/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,3648/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,3655/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,3662/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,4,5,0,3,3667/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,3672/0,0/0,0/0,0/0,0/0,10,0,0,0
